"Show Number","Air Date","Round","Category","Value","Question","Answer","Correct"
4487,"2004-02-24","Jeopardy!","FRANCIS SCOTT KEY",400,"Part of Key's solution to this problem was helping found the American Colonization Society","slavery","TRUE"
4487,"2004-02-24","Jeopardy!","I'LL MAKE A NOTE OF IT",400,"(Sarah of the Clue Crew at the chalkboard)  It's the classic game being represented here","chess","FALSE"
4487,"2004-02-24","Jeopardy!","FOOD CHAIN",400,"P.F. Chang's is an upscale bistro specializing in the cuisine of this country","China","FALSE"
4487,"2004-02-24","Jeopardy!","HARRISON FORD MOVIES",400,"""Get off my plane!""","Air Force One","TRUE"
4487,"2004-02-24","Jeopardy!","ISRAEL",600,"This port city on & around Mount Carmel has been compared to San Francisco, its sister city","Haifa","TRUE"
4487,"2004-02-24","Jeopardy!","ANAGRAMMED BIRDS",600,"A head-banger: cowpoke red","woodpecker","FALSE"
4487,"2004-02-24","Jeopardy!","FRANCIS SCOTT KEY",600,"Sent to this city in September 1814 to secure a prisoner exchange, Key got stuck near there during an attack","Baltimore","TRUE"
4487,"2004-02-24","Jeopardy!","I'LL MAKE A NOTE OF IT",600,"In the 1800s this Frenchman also developed a musical notation system for blind musicians","Louis Braille","TRUE"
4487,"2004-02-24","Jeopardy!","FOOD CHAIN",600,"Offering ""Home Style Meals"" & a line of frozen entrees, this chain is headquartered in Colorado, not Massachusetts","Boston Market","TRUE"
4487,"2004-02-24","Jeopardy!","HARRISON FORD MOVIES",600,"""I didn't kill my wife!""","The Fugitive","FALSE"
4487,"2004-02-24","Jeopardy!","ISRAEL",800,"In 1961 this Israeli airline set a record for the longest nonstop commercial flight, New York to Tel Aviv","El Al","FALSE"
4487,"2004-02-24","Jeopardy!","ANAGRAMMED BIRDS",800,"A city dweller: ego nip","pigeon","FALSE"
4487,"2004-02-24","Jeopardy!","FRANCIS SCOTT KEY",800,"James Lick of observatory fame was responsible for the Key Memorial in this San Francisco park","Golden Gate Park","TRUE"
4487,"2004-02-24","Jeopardy!","I'LL MAKE A NOTE OF IT",1200,"In physics notation the speed of light is symbolized by this letter in lower case","c","TRUE"
4487,"2004-02-24","Jeopardy!","FOOD CHAIN",800,"""Dip Into Something Different"" at the Melting Pot, found across the nation, & specializing in this Swiss dish","fondue","FALSE"
4487,"2004-02-24","Jeopardy!","HARRISON FORD MOVIES",800,"""Replicants are like any other machine -- they're either a benefit or a hazard""","Blade Runner","TRUE"
4487,"2004-02-24","Jeopardy!","ISRAEL",1000,"Home to spectacular ruins, Caesarea was founded around 20 B.C. & named for this Caesar","Augustus","TRUE"
4487,"2004-02-24","Jeopardy!","ANAGRAMMED BIRDS",1000,"A front yard favorite: I'm no flag","flamingo","FALSE"
4487,"2004-02-24","Jeopardy!","FRANCIS SCOTT KEY",1000,"Key's brother-in-law & law partner Roger B. Taney served as this from 1836 to 1864","Chief Justice of the Supreme Court","FALSE"
4487,"2004-02-24","Jeopardy!","I'LL MAKE A NOTE OF IT",1000,"Named for its inventor, Labanotation is a notation system for this so you know when to do a fouette","dance","TRUE"
4487,"2004-02-24","Jeopardy!","FOOD CHAIN",1000,"Featuring the Famous Bloomin' Onion, this restaurant also offers a Joey Menu for kids","Outback","TRUE"
4487,"2004-02-24","Jeopardy!","HARRISON FORD MOVIES",1000,"""Something wrong with buttons?...got anything against zippers?""","Witness","FALSE"
4487,"2004-02-24","Double Jeopardy!","THE PRODUCERS",400,"This central state produces more cheese than any other","Wisconsin","FALSE"
4487,"2004-02-24","Double Jeopardy!","HAIRY",400,"This term for a knight's apprentice is also the name of a bobbed, usually jaw-length hairstyle","page boy","TRUE"
4487,"2004-02-24","Double Jeopardy!","LISA",400,"She's played Phoebe Buffay on one primetime series & Phoebe's twin sister Ursula on another","Lisa Kudrow","TRUE"
4487,"2004-02-24","Double Jeopardy!","ROCK-Y",400,"An area in Central Park dedicated to the memory of John Lennon is named for this Beatles song","""Strawberry Fields Forever""","TRUE"
4487,"2004-02-24","Double Jeopardy!","GEHRY",400,"Though he's lived for many years in the U.S., architect Frank Gehry was born in this Ontario city of 4.5 million","Toronto","FALSE"
4487,"2004-02-24","Double Jeopardy!","I'M ""L__X""",400,"It's a shorter way of saying Los Angeles International Airport","LAX","FALSE"
4487,"2004-02-24","Double Jeopardy!","THE PRODUCERS",800,"This state produces more lobsters than any other","Maine","TRUE"
4487,"2004-02-24","Double Jeopardy!","HAIRY",800,"This female ice skater lent her name to a wedge haircut she made popular during the 1976 Winter Olympics","Dorothy Hamill","FALSE"
4487,"2004-02-24","Double Jeopardy!","LISA",800,"In 1983 Apple introduced the Lisa personal computer, the first PC with one of these controls","a mouse","TRUE"
4487,"2004-02-24","Double Jeopardy!","ROCK-Y",800,"Michael Stipe formed this ""Man on the Moon"" band in Athens, Georgia","R.E.M.","TRUE"
4487,"2004-02-24","Double Jeopardy!","GEHRY",800,"Frank Gehry's ""Easy Edges"" line built furniture out of this stuff in which your furniture usually arrives","cardboard","TRUE"
4487,"2004-02-24","Double Jeopardy!","I'M ""L__X""",800,"From Middle High German, this Yiddish word means ""salmon""","lox","TRUE"
4487,"2004-02-24","Double Jeopardy!","THE PRODUCERS",1200,"Orange you glad to know that this state leads the U.S. in citrus production","Florida","TRUE"
4487,"2004-02-24","Double Jeopardy!","HAIRY",1200,"Dudes, it's the ""fishy"" hairstyle worn by David Spade in ""Joe Dirt""","the mullet","TRUE"
4487,"2004-02-24","Double Jeopardy!","LISA",1200,"Lisa Guerrero is the sideline reporter for this popular weekly sports event","Monday Night Football","TRUE"
4487,"2004-02-24","Double Jeopardy!","ROCK-Y",1200,"1984's ""Jump"" was the first No. 1 hit for this group that features brothers Alex & Eddie","Van Halen","FALSE"
4487,"2004-02-24","Double Jeopardy!","GEHRY",1200,"The Gehry-designed Nationale Nederlanden Building is informally known as this film dancing pair","Fred & Ginger","FALSE"
4487,"2004-02-24","Double Jeopardy!","I'M ""L__X""",1200,"This ""Tax"" is found on a Monopoly board","Luxury Tax","TRUE"
4487,"2004-02-24","Double Jeopardy!","THE PRODUCERS",1600,"It leads the states in apple production","Washington","TRUE"
4487,"2004-02-24","Double Jeopardy!","HAIRY",1400,"The short hairstyles worn by the men who fought the Cavaliers in 17th C. England earned them this name","the Roundheads","FALSE"
4487,"2004-02-24","Double Jeopardy!","LISA",1600,"She's the popular sports celebrity seen here","Lisa Leslie","TRUE"
4487,"2004-02-24","Double Jeopardy!","ROCK-Y",3000,"The title of Falco's biggest hit mentions this fellow Austrian musician","Mozart (""Rock Me Amadeus"")","TRUE"
4487,"2004-02-24","Double Jeopardy!","GEHRY",1600,"The Guggenheim Museum in this city of Spain's Basque region is one of the best-known structures designed by Gehry","Bilbao","TRUE"
4487,"2004-02-24","Double Jeopardy!","I'M ""L__X""",1600,"This city of east central Egypt is the southern half of the site of ancient Thebes","Luxor","TRUE"
4487,"2004-02-24","Double Jeopardy!","THE PRODUCERS",2000,"This West Coast state procuces the most wind-generated energy","California","TRUE"
4487,"2004-02-24","Double Jeopardy!","HAIRY",2000,"From the Latin for ""to clip"", it's the shaved patch on the crowns of the heads of some monks","tonsure","FALSE"
4487,"2004-02-24","Double Jeopardy!","LISA",2000,"In 1997 Lisa Pollak won a Pulitzer Prize reporting for this Baltimore newspaper where H.L. Mencken once worked","the Baltimore Sun","FALSE"
4487,"2004-02-24","Double Jeopardy!","ROCK-Y",2000,"His innovations include multitrack recording, overdubbing & the solid-body electric guitar","Les Paul","TRUE"
4487,"2004-02-24","Double Jeopardy!","GEHRY",2000,"In 1989 Gehry was awarded this prize commonly referred to as ""The Nobel of Architecture""","The Pritzker Prize","TRUE"
4487,"2004-02-24","Double Jeopardy!","I'M ""L__X""",2000,"From the Greek for ""of words"", it's all the words belonging to a particular branch of knowledge","lexicon","FALSE"
4487,"2004-02-24","Final Jeopardy!","FAMOUS NAMES","NA","A grandson of Man O' War, he defeated his uncle in a famous matchup November 1, 1938","Seabiscuit","TRUE"
5807,"2009-12-08","Jeopardy!","ANATOMY",200,"This transparent membrane in the eye covers the iris & has no blood vessels","the cornea","TRUE"
5807,"2009-12-08","Jeopardy!","DUDE, YOU'RE A SONG!",200,"""...don't make it bad, take a sad song and make it better""","Jude","FALSE"
5807,"2009-12-08","Jeopardy!","ALWAYS SAY NEVER",200,"There's an old expression that says these ""never prosper""; remember that","cheaters","TRUE"
5807,"2009-12-08","Jeopardy!","L____O",200,"It's a long rope with a loop on one end, used to rope cattle","a lasso","FALSE"
5807,"2009-12-08","Jeopardy!","AN ARTHUR BEE",200,"He followed Garfield as president","Chester Arthur","FALSE"
5807,"2009-12-08","Jeopardy!","THEN THERE'S MAUVE",200,"The mauve flowers of the Paulownia tree adorn the highest grade of the Order of the Rising Sun award of this country","Japan","TRUE"
5807,"2009-12-08","Jeopardy!","ANATOMY",400,"This vein's name comes from the Latin for ""collarbone""","the jugular","FALSE"
5807,"2009-12-08","Jeopardy!","DUDE, YOU'RE A SONG!",400,"""...and don't you come back no more, no more, no more, no more""","Jack","FALSE"
5807,"2009-12-08","Jeopardy!","ALWAYS SAY NEVER",400,"Line that precedes ""they simply fade away"" in a British army song","Old soldiers never die","TRUE"
5807,"2009-12-08","Jeopardy!","L____O",400,"This term for the sex drive comes from the Latin for ""lust""","libido","FALSE"
5807,"2009-12-08","Jeopardy!","AN ARTHUR BEE",400,"Go to Flushing Meadows & see the 22,547-capacity stadium named for this man","Arthur Ashe","FALSE"
5807,"2009-12-08","Jeopardy!","THEN THERE'S MAUVE",400,"First obtained from aniline, the color mauve was the first commercially successful synthetic this","a dye","FALSE"
5807,"2009-12-08","Jeopardy!","ANATOMY",600,"The head of the femur fits into the acetabulum, a socket in this pelvic bone","the hip bone","TRUE"
5807,"2009-12-08","Jeopardy!","DUDE, YOU'RE A SONG!",600,"""There stood a log cabin made of earth and wood, where lived a country boy named...""","Johnny B. Goode","TRUE"
5807,"2009-12-08","Jeopardy!","ALWAYS SAY NEVER",600,"""He that fights and runs away may"" these 5 words ""but he that is in battle slain will never rise to fight again""","live to fight another day","TRUE"
5807,"2009-12-08","Jeopardy!","L____O",600,"How low can you go?  Perhaps to this place on the border of heaven or hell","limbo","FALSE"
5807,"2009-12-08","Jeopardy!","AN ARTHUR BEE",600,"His father was Uther Pendragon","King Arthur","FALSE"
5807,"2009-12-08","Jeopardy!","THEN THERE'S MAUVE",600,"Not much mauve but lots of gray in the paintings of Anton Mauve, a member of The Hague school in this country","the Netherlands","FALSE"
5807,"2009-12-08","Jeopardy!","ANATOMY",1000,"The base of the fibula forms the outer projection of this joint","the ankle","TRUE"
5807,"2009-12-08","Jeopardy!","DUDE, YOU'RE A SONG!",800,"""Trouble ahead, trouble behind, and you know that notion just crossed my mind"" (Now we see who's the Deadhead)","Casey Jones","FALSE"
5807,"2009-12-08","Jeopardy!","ALWAYS SAY NEVER",800,"In his ""Ballad of East and West"", this Brit wrote, ""east is east and west is west and never the twain shall meet""","(Rudyard) Kipling","FALSE"
5807,"2009-12-08","Jeopardy!","L____O",800,"The opposite of staccato, it's a direction to play music smoothly","legato","TRUE"
5807,"2009-12-08","Jeopardy!","AN ARTHUR BEE",800,"Author of ""3001: The Final Odyssey""","Arthur C. Clarke","FALSE"
5807,"2009-12-08","Jeopardy!","THEN THERE'S MAUVE",800,"Bella Donna Mauve is in the Color Riche line of these made by L'Oreal","lipsticks","TRUE"
5807,"2009-12-08","Jeopardy!","ANATOMY",1000,"A ringlike muscle called the pyloric sphincter lies at the end of this, leading into the duodenum","the stomach","TRUE"
5807,"2009-12-08","Jeopardy!","DUDE, YOU'RE A SONG!",1000,"In a Pearl Jam tune this boy ""spoke in class today""","Jeremy","FALSE"
5807,"2009-12-08","Jeopardy!","ALWAYS SAY NEVER",1000,"Shelley said of this, ""Hail to thee, blithe spirit!  Bird thou never wert!""; Wordsworth said they ""soar but never roam""","a skylark","FALSE"
5807,"2009-12-08","Jeopardy!","L____O",1000,"This term for any man who seduces & deceives women comes from a character in the 18th century play ""The Fair Penitent""","lothario","TRUE"
5807,"2009-12-08","Jeopardy!","AN ARTHUR BEE",1000,"For 50 seasons this Boston-born man was director of the Boston Pops","Arthur Fiedler","FALSE"
5807,"2009-12-08","Jeopardy!","THEN THERE'S MAUVE",1000,"""Madame de Mauves"" was an 1874 novel by this expatriate American","Henry James","TRUE"
5807,"2009-12-08","Double Jeopardy!","ISLANDS",400,"These islands famous for their ponies form the northernmost part of Scotland","the Shetlands","TRUE"
5807,"2009-12-08","Double Jeopardy!","CALENDAR GIRLS",400,"Donna Douglas played this ""Beverly Hillbillies"" gal on TV & Erika Eleniak played her in the 1993 movie","Elly May","FALSE"
5807,"2009-12-08","Double Jeopardy!","19th CENTURY SCRAPBOOK",400,"This imposing American landmark is seen <a href=""http://www.j-archive.com/media/2009-12-08_DJ_16.jpg"" target=""_blank"">here</a> as it looked in 1876","the Washington Monument","TRUE"
5807,"2009-12-08","Double Jeopardy!","POLITICAL TALK",400,"Lincoln once said not to ""swap"" these ""while crossing a stream""","horses","FALSE"
5807,"2009-12-08","Double Jeopardy!","BORN IN DUBLIN",400,"After the Battle of Waterloo, he said, ""Nothing except a battle lost can be half so melancholy as a battle won""","Wellington","TRUE"
5807,"2009-12-08","Double Jeopardy!","CALL ME A""LEX""",400,"3 housing units all under one roof","a triplex","TRUE"
5807,"2009-12-08","Double Jeopardy!","ISLANDS",800,"Portuguese sailors originally named this island in the South China Sea Ilha Formosa, ""beautiful island""","Taiwan","TRUE"
5807,"2009-12-08","Double Jeopardy!","CALENDAR GIRLS",800,"In 1963 she co-wrote ""Ring of Fire"" with Merle Kilgore","(June) Carter (Cash)","FALSE"
5807,"2009-12-08","Double Jeopardy!","19th CENTURY SCRAPBOOK",800,"Successful ""Little"" author seen <a href=""http://www.j-archive.com/media/2009-12-08_DJ_17.jpg"" target=""_blank"">here</a>","(Louisa May) Alcott","TRUE"
5807,"2009-12-08","Double Jeopardy!","POLITICAL TALK",800,"This type of ""son"" holds a state's convention votes together but is not a serious candidate for presidency","a favorite son","TRUE"
5807,"2009-12-08","Double Jeopardy!","BORN IN DUBLIN",800,"John Millington Synge wasn't born on Dublin's Synge St.; this other 3-named playwright was","George Bernard Shaw","TRUE"
5807,"2009-12-08","Double Jeopardy!","CALL ME A""LEX""",800,"Adjective meaning able to bend & snap back readily without breaking","flexible","TRUE"
5807,"2009-12-08","Double Jeopardy!","ISLANDS",1200,"The Leeward Islands are among the ""Lesser"" of these islands; Cuba & Jamaica are among the ""Greater""","the Antilles","FALSE"
5807,"2009-12-08","Double Jeopardy!","CALENDAR GIRLS",1200,"Patricia Clarkson was nominated for an Oscar for ""Pieces of"" this title gal played by Katie Holmes","April (Burns)","FALSE"
5807,"2009-12-08","Double Jeopardy!","19th CENTURY SCRAPBOOK",1200,"Future leader of the UK seen <a href=""http://www.j-archive.com/media/2009-12-08_DJ_18.jpg"" target=""_blank"">here</a> on the <a href=""http://www.j-archive.com/media/2009-12-08_DJ_18a.jpg"" target=""_blank"">right</a> in the 1880s","Churchill","FALSE"
5807,"2009-12-08","Double Jeopardy!","POLITICAL TALK",1200,"A ""strict"" one of these 15-letter words tends to interpret the Constitution literally","a constructionist","TRUE"
5807,"2009-12-08","Double Jeopardy!","BORN IN DUBLIN",1200,"This red-haired beauty born in the Dublin suburb of Ranelagh played Natalie Wood's mother in ""Miracle on 34th Street""","Maureen O'Hara","TRUE"
